"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
132,1.06480645854679,0.462344015160519,0.83295229467293,1.10953615055677,0.85499120001355,0.623459420222758,0.939154861281688,0.392610474044287,0.715073351419152,0.733711743602832,1.0369934419415,0.316196862266579,1.53802924335276,0.680748323312749,0.294562380220398,0.783996925731125,0.406958232208249,0.691017254415684,0.666763234085251,0.38067662250853,0.924109893948372
133,1.06108920890209,0.461379139207793,0.828606937344104,1.10412746412141,0.847599116880634,0.615253591166514,0.932504335044589,0.393444289165626,0.710861052231509,0.731022948516101,1.03275263787286,0.31876452906966,1.54531764468692,0.680573934992898,0.294867076919678,0.778478057556047,0.40602156047961,0.688191621002694,0.664205437802757,0.380251436145495,0.918263970725433
134,1.0555276521487,0.461051777042252,0.825967042522779,1.09996322075353,0.845120617049441,0.613291329078661,0.929596091429012,0.394888573088581,0.709305651383426,0.727387398912349,1.02819029475374,0.319905568428444,1.52818028431997,0.675533982615251,0.291721496569238,0.777116646647959,0.402468913076292,0.684490105972205,0.659315600434184,0.377297747662072,0.914672691369086
135,1.04849823608355,0.458756321915325,0.822037585317715,1.0937646016286,0.842016351581987,0.610446373872807,0.923781022173632,0.394094427848516,0.705979633152184,0.724321237851126,1.02162092154442,0.318778259588511,1.5290152977158,0.673562491046251,0.290785448642441,0.773257978506566,0.401751884897443,0.682643007490737,0.653342009760726,0.376567942996722,0.909272811291125
136,1.02621050356702,0.449162423566732,0.805693389996434,1.07174778577602,0.826905292043543,0.599722485892497,0.905866778929601,0.386191680005297,0.692088086313374,0.709389028240979,1.00055845981522,0.311038516460577,1.49248761609366,0.658802754255438,0.284135950184273,0.758446032358076,0.393169022348945,0.669132798150464,0.638707127113796,0.368480969533381,0.89123114730729
137,1.04630358778353,0.458069330684941,0.828191528358454,1.09469622824209,0.854752366169829,0.620257820181567,0.930167134068039,0.392536408907668,0.712566641419842,0.728603785083079,1.02276660260488,0.313313893072217,1.5426243386216,0.677720549252358,0.292771344184183,0.781118499350538,0.406590966195514,0.688453317159111,0.653653358582927,0.379849896861128,0.915415582481042
138,1.01855379567996,0.442208804958933,0.79508162214668,1.06258842400841,0.817255050917392,0.594649126069885,0.896496789081534,0.377302736024956,0.681638124730482,0.701210404723351,0.991484653726989,0.302163367473558,1.47127501155195,0.650862771371275,0.281817085766517,0.747422945317098,0.388815944898059,0.661554861297497,0.635075813507687,0.364111527186376,0.881883372043273
139,1.03491655739945,0.452118633377907,0.823599760895781,1.08215444447324,0.852729798701594,0.61879097654017,0.92503686442305,0.384360724346267,0.70961801304124,0.724144961199828,1.01368457073967,0.30517959538698,1.54163585918495,0.674841560362687,0.292648936955624,0.777937928228589,0.406431670560343,0.683583338972336,0.652358269924188,0.378437160759327,0.910777075887858
140,1.0380510622127,0.448479770913354,0.810724637993902,1.08202911195149,0.835216462872232,0.610321817394829,0.915830680266851,0.378695842207348,0.695332212819336,0.71483182906182,1.01064830789501,0.302123354139842,1.49719865038214,0.66301475241907,0.287874102707049,0.762845935774883,0.397256793862918,0.67365426842315,0.651275692639777,0.371071198112001,0.900944457762525
141,1.04164100333906,0.452045197363628,0.821837615359419,1.08510400718104,0.847103277562765,0.615594447483226,0.924748570524448,0.381624985107825,0.706753348482226,0.724068588575764,1.01743689726643,0.305142216856095,1.54037957475526,0.67517078822542,0.293733893918565,0.774433834883859,0.40575834781302,0.681867942709626,0.658694376829549,0.378006306173266,0.910957757318703
142,1.05228610103687,0.45547287457332,0.823528006420194,1.0954775892113,0.846661557724526,0.618132472487897,0.929641424236187,0.383925169643108,0.707193454278716,0.725444462078245,1.02517878531095,0.30811742091948,1.5217827810842,0.673297370807284,0.292263935378632,0.775519672185136,0.403230168195599,0.682261963199159,0.66298051421109,0.376482106658196,0.914813349539296
143,1.01394885866035,0.439849072656145,0.794793772150302,1.05455788257636,0.81520127216105,0.592882431043893,0.894717233262095,0.371929165260059,0.682642860113289,0.700871448578976,0.988021237535021,0.300211666658337,1.48579402813078,0.652966081478228,0.283647145351116,0.747701576615582,0.390993983712164,0.659251333872474,0.63908202510269,0.365084979878806,0.88142668225771
144,1.06449876498816,0.463852839818952,0.845658771362112,1.1114440201176,0.873885024125422,0.637238584827316,0.951313522939848,0.391700338935431,0.728948688146666,0.742808361243406,1.0418206443725,0.312840403955895,1.57064681308268,0.690591420359572,0.299124163700034,0.799377825405046,0.415883540777508,0.699951733696783,0.672720809281414,0.387038628621916,0.936580959827427
145,1.04961205968604,0.451815790228728,0.811247330018952,1.08989575586987,0.82888301881405,0.605542818906721,0.916610353001218,0.381694742818869,0.694087389210205,0.717060407394474,1.01812190896287,0.309197846652,1.50328094575522,0.665961554722885,0.289239128933081,0.760610131144588,0.397072270993231,0.674724664218338,0.656821246543773,0.371956051571413,0.902378092673358
146,1.06215108194199,0.463693250147053,0.839220438079832,1.10638832279148,0.861424893306057,0.624586033567464,0.942927001757461,0.394265950107929,0.722429460384449,0.738280399896036,1.03798653477739,0.318374463456728,1.56766775889803,0.688081325938238,0.298094297433205,0.791216420758637,0.412108093398374,0.694539709643601,0.670116743864066,0.38472363959447,0.928719681365807
147,1.0582513248611,0.459485025274053,0.821897973498625,1.10127586027062,0.839681728594345,0.612190099976918,0.927171108812851,0.391526266962786,0.70449787607846,0.724855539200979,1.02807241510199,0.317850861881784,1.51513575996983,0.672151456442212,0.290593460572585,0.772071785711804,0.400121886804051,0.681876856044523,0.660118586887088,0.375308991360182,0.912184989765923
148,1.03530620680648,0.453071114080219,0.81443671762682,1.07910869649942,0.833954960159353,0.603699992034726,0.914246783481793,0.388570269662851,0.700091510084895,0.717399754206629,1.00995034864628,0.314889451726774,1.52217920483781,0.668405811708566,0.288852808304808,0.766468062361869,0.399122138161852,0.675755021606396,0.647719332029533,0.373660688308469,0.900416698241678
149,1.05599552056025,0.461922545481347,0.831521218484587,1.10352492141629,0.855040425132787,0.621829442474241,0.93535543117857,0.395826222169259,0.714968379225191,0.731322107167766,1.03050954738349,0.318134160026495,1.53593847318071,0.678557745817472,0.292577559912278,0.783870544582169,0.405775097092515,0.689892269373815,0.658589531740138,0.379777806309921,0.92007168235449
150,1.05036732990785,0.457251684399967,0.820349556748662,1.0951843377371,0.840864970711162,0.610420455871855,0.923101115737432,0.391850891773963,0.703440766227692,0.723804910956635,1.02229151685493,0.315962639221357,1.52700669330103,0.673154633402392,0.291172231195752,0.77065515007429,0.401653548710337,0.682863438239167,0.653892556135359,0.37646502354694,0.90859990262709
151,1.04913356116153,0.458695869962801,0.824551985531613,1.09519424937759,0.846792219776181,0.613776328155755,0.927386847206578,0.393472359558699,0.708481607650068,0.725882483322472,1.023574078364,0.316399551313306,1.52944792780874,0.674615374006938,0.291455995596185,0.7764272484846,0.402837824708421,0.684244028461308,0.655254319325441,0.377239849173137,0.912406806714219
152,1.04408075153345,0.455756453922542,0.818228468195682,1.08973030878751,0.840201230746012,0.609794183776142,0.920586547053402,0.390539954689992,0.702437081944005,0.72110969515425,1.01739341666812,0.314010110165193,1.51986496185766,0.670187869250235,0.289767180523223,0.769768156982394,0.400219958888315,0.679937866206109,0.651121134320208,0.374861552303386,0.905838297666081
153,1.05234274486162,0.459739918741869,0.827458590041401,1.0988008823032,0.850971413883898,0.617233208990986,0.930612418970291,0.393636505601314,0.710956488433037,0.728712692472913,1.02667376387675,0.315734085984738,1.53730754027458,0.677365334608462,0.292871721064684,0.779193480625167,0.40505551846286,0.687188508138244,0.657515346452146,0.379013251638593,0.91576185379204
154,1.05127710658603,0.458160141190462,0.822292572252418,1.09654632285385,0.84405850356425,0.61275320541464,0.925846850068964,0.391878741354246,0.705573343987403,0.724926969986936,1.0238927149394,0.315029487619586,1.52566200669878,0.673514620098032,0.291397861635805,0.773273616235319,0.402060430772612,0.683282588367175,0.656036180626729,0.376608266539649,0.910988565973754
155,1.04685997010986,0.457252652973647,0.821706621606774,1.09217824932003,0.843848971408916,0.611671174866983,0.924208337147647,0.391330705486022,0.705774129175411,0.723945950488433,1.02076900444801,0.314610759416699,1.52800734833273,0.673198402476403,0.291224433667496,0.773336998745947,0.402168584696442,0.682196188474693,0.654500037758232,0.376465742621882,0.909577098541098
156,1.0266996911621,0.448284309800666,0.805560948364748,1.07149735997339,0.827699979118402,0.600778537334479,0.906470914614896,0.383377753608036,0.691867145847613,0.709613555790177,1.00089948449526,0.307947776185329,1.49451357767041,0.659283028264601,0.285076603833016,0.758286517960404,0.393956592667564,0.668825834609905,0.641417451709401,0.368765049498009,0.891963133710765
157,1.04819100519726,0.458047679610765,0.82924306233146,1.0955641762161,0.85598790371162,0.621610295191726,0.931996534711396,0.3905825722872,0.713523530727037,0.729620126105644,1.0244904439118,0.311630735209469,1.54465655128945,0.678698594078544,0.293690310881877,0.782202306315087,0.407479090820437,0.688617149892592,0.657260822662743,0.380301657958004,0.917393141902768
158,1.0503943933352,0.455503591262876,0.81949474365309,1.09471747059912,0.841861022785947,0.612965084487482,0.924280529237714,0.387206821281726,0.702631917764839,0.722843215438266,1.0222293400645,0.310549444077865,1.5175049409634,0.671114140528618,0.290878996863843,0.770360002301463,0.401071316488302,0.681316835736147,0.656669408894844,0.375347311120192,0.909452654848305
159,1.04454071264451,0.455167255336874,0.821105739256148,1.08864389523625,0.843725210128446,0.611858431130306,0.92365151018933,0.387474076687367,0.705553840996814,0.723449308043518,1.01907941005043,0.311333040598785,1.53211406237689,0.673637097155207,0.292095137075484,0.773004662344441,0.403125895033542,0.68128922414202,0.656281130699994,0.376744094527041,0.909411168987932
160,1.06299257254292,0.462939557411395,0.833582766008265,1.10837914350464,0.856537414524085,0.623054509417668,0.93897373233719,0.39385415540302,0.716045478156364,0.734151786157507,1.03612534505264,0.316490355449006,1.5437916767714,0.681775536042697,0.29514225577551,0.7849299899262,0.407707795845251,0.69127736452095,0.66626178313485,0.3812777962582,0.923974195554639
161,1.03636760358373,0.450892984707523,0.808325834868283,1.07880880732465,0.827284104210055,0.600520223164079,0.910105974217626,0.384648229262089,0.693267311585866,0.713190339469282,1.00830432447919,0.311062331454986,1.50366629103689,0.663265818744786,0.28727504868357,0.75938222572138,0.395532474437405,0.671315801264875,0.647983742060439,0.37056175686392,0.895992416681026
162,1.02541612767242,0.449056027148837,0.810949238417085,1.07094706600585,0.834811913305735,0.605663897655391,0.911154198579826,0.383555863404139,0.698084197882656,0.713071692960017,1.00217891684662,0.307841188100736,1.50751722560423,0.663115101820487,0.286546980735566,0.765054632104171,0.397324295842781,0.672061065540569,0.643250000587738,0.371169924016419,0.896837616620414
163,1.04257467584983,0.453966857210467,0.821551179260797,1.08907125184098,0.847437281500001,0.617366625341322,0.924625298748209,0.386054923515856,0.706184195027316,0.72329336233136,1.01753895615925,0.308362982325529,1.5256445359329,0.672033620622838,0.290838912991838,0.774357470070857,0.403352394091099,0.682792648525061,0.652811780132071,0.376575492385473,0.910028653792038
164,1.04028132345259,0.451153865068751,0.81538301907045,1.08428341756289,0.838814259888113,0.610446375305789,0.918731211526499,0.382859659739842,0.699879915810593,0.718796645229027,1.01391617769864,0.306687688712663,1.51620037895855,0.668400219524641,0.289936574214472,0.767225837147241,0.400347161373734,0.677745064437695,0.652432176095099,0.374064744944851,0.904362154089953
165,1.05271557755576,0.457595649704221,0.828263557082508,1.09745543968737,0.852580865017302,0.620091266435387,0.932688802086923,0.388000183376313,0.711902056492178,0.729381359241869,1.02736529328248,0.310881284490514,1.54113285516241,0.678535338968214,0.294360886329719,0.780343404441402,0.406738500429477,0.687039991210772,0.662459214913429,0.379693085464377,0.918107406289988
166,1.05972939060474,0.459701573580002,0.827831683757416,1.10318576093898,0.849179140083047,0.618201372668561,0.93324476436276,0.389923184421519,0.710368720908689,0.729937037269053,1.03168025313492,0.314117869720051,1.53620848132031,0.678350375364331,0.294219190726746,0.778526926947078,0.405407210378842,0.6868898796054,0.665024647732565,0.37916848613733,0.918590312492883
167,1.05624906435046,0.459836874081042,0.82657199020313,1.09949748664138,0.84651800849546,0.614620262523952,0.930444849894655,0.391565341529453,0.709719859718458,0.728568740826946,1.02885268899088,0.316664633747239,1.53734360463679,0.677701789351617,0.293565211215007,0.777429015572406,0.404578230907939,0.68533288088864,0.662561013311798,0.378634424938833,0.916039332925979
168,1.05088899064697,0.458637466802129,0.822890506698001,1.09506251724196,0.8427591587401,0.612000891394455,0.925993844335361,0.391888737012796,0.706721245965382,0.724908666554996,1.02370963608858,0.317051105904942,1.52595834576376,0.673568727439228,0.291131217040911,0.774262591536976,0.401861538792166,0.682287895608441,0.657171690035225,0.376389837516427,0.91138362884068
169,1.04158866535513,0.455220296985189,0.81747459593629,1.08648573859002,0.838259107406699,0.608276613923315,0.919036408074138,0.389932318945605,0.70225918683283,0.72006028280075,1.01529263244819,0.314820880111749,1.51903192187235,0.669415157370742,0.289137398428626,0.769356727513954,0.399744392053463,0.678611674773635,0.650240390731285,0.37434741783366,0.904619799989157
170,1.04869046770845,0.458322044736755,0.824947730190634,1.09512289055688,0.847952641748512,0.615671862246371,0.927581815761022,0.392538303888284,0.70893811171546,0.7262478106219,1.02307332239988,0.315468294927768,1.53103960086862,0.674867605887961,0.291443905023423,0.776985927475931,0.40358092797632,0.685135380001641,0.654549397605092,0.377681877708562,0.912809769524016
171,1.03846276540458,0.452601252412621,0.81343007274363,1.08352440247424,0.835280876562108,0.606585044630459,0.915494013222949,0.387291444635917,0.698148539612273,0.716931707909742,1.01180172477716,0.311339053520543,1.51026141131202,0.666272263957361,0.28812459485718,0.765135558668233,0.397998600955069,0.676236641227675,0.647728956574139,0.372709624634228,0.900890320878326
172,1.04962029159107,0.4583985855722,0.827398153178968,1.09620999515517,0.852004232255064,0.618290569934754,0.930372393231587,0.391738106557705,0.711331407838518,0.728342554074106,1.02486768728009,0.313675911257817,1.53920590453342,0.677384050022473,0.293050968529243,0.779668531852117,0.40568578130975,0.687036978779137,0.657105819747573,0.379200982739837,0.915621992519005
173,1.04714637520698,0.455365609817372,0.818470323564215,1.09188319051585,0.84050519712216,0.611095591177131,0.922220865263075,0.388401045836771,0.702167631074173,0.721631915635265,1.01964676405882,0.311961941468752,1.5172687115736,0.670268767517845,0.290231843723743,0.7696800778536,0.400369115271545,0.680121307964349,0.654178994010435,0.37483436929336,0.907409471025013
174,1.04381027522356,0.455408841032797,0.820875342282997,1.08877199149324,0.843831304992639,0.612019528443346,0.923234648368094,0.388635109415533,0.705405987516647,0.723075574181949,1.01843409097213,0.312073102111065,1.52922933316223,0.672831486484938,0.291387873583579,0.772940446669189,0.402566700554531,0.681304532324566,0.654369221333509,0.376385105529216,0.908805870152817
175,1.04447397085643,0.455060531247273,0.819289843765255,1.08957779959637,0.842176823839321,0.612299336007143,0.92260137043777,0.387841613063107,0.703673247599784,0.721670005316259,1.01816028547882,0.311347478267274,1.51854323586575,0.670299892869953,0.290090834927231,0.771361234531405,0.400863293407091,0.679969654439431,0.653749756241619,0.374956529205846,0.907839231930564
176,1.05720816948154,0.460624582202366,0.830540335204177,1.10258754133437,0.85384949360533,0.620110217866502,0.934444253974111,0.392480223541016,0.713487095432105,0.731791704791719,1.03101177188159,0.315131341505277,1.54646342813721,0.680728049342948,0.294839259808874,0.781868309956388,0.407451165789497,0.689703444600813,0.662487362636551,0.380892223890179,0.919897551182977
177,1.06010947096566,0.461213430124335,0.82766911310867,1.10439756198816,0.848325728353166,0.616422771712376,0.932559070606757,0.393319622609295,0.710059555389534,0.729697832782088,1.03191806969462,0.317111202615226,1.53332313337198,0.677756665845512,0.293378941578444,0.778155505734971,0.404348842350537,0.687039300371258,0.662775778272374,0.378741620793757,0.917674253384822
178,1.05109508971008,0.458952270655298,0.823151903894287,1.09530737439974,0.843191024766853,0.611121997632839,0.925788412756302,0.392690413303402,0.706772829021679,0.725519072152804,1.0240444913034,0.317315123618642,1.53182159151931,0.674911208614251,0.291967725317441,0.774148661563232,0.40262509642771,0.683061231699445,0.657277412632446,0.377144742824481,0.911333566816461
179,1.03406528168596,0.452275036159318,0.811206748558159,1.0790037948914,0.83212936952995,0.603716027878806,0.912419745342046,0.387619942337408,0.69686270787154,0.714343305315575,1.00794883397686,0.312530187635988,1.5031960628426,0.663501219025785,0.286490847730386,0.763618218437443,0.39599112222692,0.673016531311181,0.645307368673203,0.370957238847851,0.897812258970327
180,1.04335873273496,0.456500359132905,0.823539104516314,1.09034195122106,0.848221005735123,0.615551512761671,0.925256213938576,0.390722045939807,0.708235594174841,0.724843067125921,1.01889173544997,0.313012522989495,1.53307677010864,0.674112243400991,0.291274181866841,0.776207414346148,0.40390632604361,0.684161747364356,0.652084451997623,0.377548073116786,0.9107225464484
181,1.04270089023218,0.453706675336374,0.816498268109632,1.08810874549599,0.839543077305929,0.610516915093849,0.919753477998199,0.387220383829777,0.700680419481578,0.719585433759753,1.01589651167904,0.310349244901299,1.51256514465744,0.668190290638084,0.289099354459389,0.768200305153119,0.39949074112587,0.678853522745488,0.650804103161375,0.373893650764385,0.904939107707909
182,1.0205425641243,0.444899006523788,0.803305631008886,1.0648846130255,0.826802103247636,0.599912896736834,0.90352697352231,0.379308515083029,0.690314661324037,0.707607366041269,0.996042588471097,0.303827560047436,1.49781987921774,0.658616577905738,0.285378946212863,0.756513224615463,0.394472506656244,0.667204627430228,0.639945501497476,0.368616647388894,0.889422142882882
183,1.05018540023724,0.457607703685577,0.83087145129691,1.09740697774489,0.858860241275855,0.625253519914272,0.935098933285312,0.388301962142647,0.715035278847238,0.730781190818942,1.02660022745475,0.309007750606403,1.54328026533678,0.679205504183516,0.294267894759022,0.78421635564272,0.408297942129295,0.689408006292506,0.660361139895185,0.380644245344398,0.92024554224337
184,1.0571401363158,0.456996628245606,0.823846526344725,1.10036041802386,0.845985061088868,0.616506883890105,0.929564616143291,0.38678684460166,0.706177415025717,0.727186421974645,1.02839276630475,0.310464752177603,1.53030229554193,0.675841876115547,0.293575548254447,0.774097991050724,0.404216121052281,0.684940609133279,0.662916050073674,0.377953036798302,0.915004029647213
185,1.04344093484426,0.453913839273567,0.818240954517008,1.08610155785085,0.839275334535943,0.609133902856091,0.9212597429868,0.385455809050465,0.702908218193345,0.720974619049941,1.01730816098929,0.310731964325731,1.5234254145322,0.670998284219562,0.291086485071317,0.770070224632167,0.401102313947969,0.678008123660228,0.656732488935937,0.37494470103286,0.907019997406313
186,1.0459328371092,0.455869913383696,0.821806635002916,1.09032796626982,0.84417224249594,0.614084996305568,0.925051415351351,0.387509594365463,0.706414981256975,0.723566776269083,1.01998474633176,0.31201863244184,1.52523130009454,0.67243919844627,0.291098829857657,0.774183535208824,0.402401820148827,0.681047725695814,0.656665461275357,0.376084621551391,0.910544155155235
187,1.04725603892225,0.455802382467619,0.821355999782669,1.09144945176904,0.843242862126865,0.613272253513176,0.924449504682226,0.387866763145093,0.705451604222818,0.723742561241185,1.02060369801943,0.312438651929092,1.52672442407387,0.672865845340137,0.29128416671717,0.773033289052898,0.402534652792098,0.681835927143915,0.656091768928303,0.376389906434088,0.910129012852427
188,1.06504522709815,0.463850653664314,0.835781929848482,1.11027364787951,0.858077998689167,0.623714750339709,0.940707326734964,0.395182786952544,0.717936771139765,0.736187731421036,1.03830279399208,0.318226444430888,1.55208549170797,0.684365709367104,0.296150820353631,0.786772033348731,0.409256880378541,0.693629032730562,0.667118971494458,0.382771826669746,0.925953022131946
189,1.04586563624732,0.45505900958537,0.814806332898552,1.08884792467647,0.83325175198978,0.605165295903804,0.917779068280848,0.388826404636391,0.698676260570232,0.71871495581563,1.01725005371719,0.314866536071568,1.51123389415139,0.667864970292153,0.28896807636039,0.765408893821699,0.397827062324779,0.676578915616154,0.652859029524595,0.373020863510626,0.903260696764831
190,1.05728421954799,0.463096969749575,0.83374509872211,1.10364312742137,0.85634391369172,0.620618600280529,0.936551019973773,0.396765677045902,0.717149186764693,0.733667473422502,1.03233058968808,0.319615285355587,1.55178029565736,0.682561049898455,0.294859998689463,0.785670396295827,0.408152450947062,0.691377499383345,0.661723442301062,0.38181865201711,0.921881366587322
191,1.05700883527926,0.460582108143467,0.823853948737695,1.10209285529019,0.843684659495365,0.613150943996069,0.927991627556272,0.394698104209634,0.706406700303488,0.726479094275523,1.02812013201521,0.318727197996425,1.52325426001164,0.674167060129173,0.291198672471838,0.774159774469241,0.40163035059467,0.684664223043345,0.657434746994719,0.376771921223632,0.912953257010741
192,1.02622531727865,0.449291830527532,0.806070340829498,1.07076616945306,0.826523294634022,0.597983433597813,0.90549173654792,0.386191171440743,0.69242781944188,0.71016804425878,1.00080027924733,0.311524852432235,1.50232427215398,0.660950337421428,0.285554132634523,0.758394472233807,0.394416676355876,0.66945547360635,0.640294611500272,0.369544657422184,0.891311766616093
193,1.05946603217785,0.464190649235601,0.83801237226438,1.10853077202126,0.864602581980579,0.627826750092249,0.9418400387383,0.397687996088147,0.721138821137894,0.736811285742857,1.0354722530727,0.317598078091122,1.55367968530906,0.684361033400728,0.295391273592329,0.790717970285141,0.410227366573695,0.695638884695824,0.661886583365976,0.383396955121196,0.926565349415925
194,1.05853581652288,0.459513533577259,0.822763665142206,1.10303618129876,0.843174007365585,0.612725604952586,0.927445897052504,0.392839855547676,0.704596148733091,0.7265561878888,1.02881439289727,0.316175595118654,1.52631093329221,0.67486604033034,0.292249491077204,0.772181011602291,0.402260006349135,0.685121578516801,0.658659883909676,0.377246455271144,0.912594069940784
195,1.04652219132144,0.457855740097931,0.822216083868385,1.09152553797778,0.843605213416391,0.610186465866545,0.924318204337608,0.392519532817692,0.706445498731781,0.724175399208031,1.02099294290102,0.31604139113973,1.53053895887508,0.673867650931619,0.291506725381903,0.77388741897322,0.402198174477516,0.681985989386652,0.654992662580112,0.376619242459709,0.909692905307185
196,1.05855022834443,0.462773019268249,0.830285827891312,1.10512157649962,0.852877510641825,0.619105175318718,0.934246515460551,0.396332447156864,0.713139030146148,0.731289220673713,1.03176430986619,0.318557294216703,1.53832745330194,0.679065024689984,0.293410289668182,0.781623946853035,0.405534387302585,0.689156667028002,0.660536296073241,0.379788108243034,0.919142908646598
197,1.04703415688227,0.456989107314912,0.818300883874724,1.09174501522111,0.838714165478551,0.607886950488314,0.920641833899507,0.391788639619878,0.702009371120164,0.721672028582675,1.01937805026478,0.315838270720519,1.520743094941,0.670820911017552,0.290053611835971,0.769086848090559,0.400011602546369,0.680116027417877,0.652508113387391,0.374973682055685,0.90609317569521
198,1.03556506139318,0.453521662752823,0.814803703616833,1.08146678757202,0.837375506817275,0.606667835766577,0.915903290721373,0.388991979059664,0.700303523523297,0.717292899716168,1.01051408823552,0.312461949812953,1.51303277188258,0.666704249830772,0.287971594009376,0.767432309306725,0.398376098981752,0.676246248652772,0.646704952472354,0.372943905661263,0.90125181714934
199,1.06203855429153,0.464075819875905,0.836120420858771,1.10972179207651,0.861239675739733,0.625322112605823,0.940283611009819,0.396884212009939,0.71853999925989,0.736234290409822,1.03636835139527,0.317509688709368,1.55334744688095,0.684197091593264,0.295788540226682,0.787673488746516,0.409690845349106,0.694817797160736,0.663337267897592,0.383113844618115,0.925296634598881
200,1.05740200230646,0.459829989540642,0.823098559490111,1.10168066517354,0.843268963129105,0.612101901497249,0.927558015186413,0.393109374302081,0.705336918870324,0.726378424540213,1.02833129314181,0.316660379733626,1.52583228090364,0.674701299929092,0.292089732183151,0.772949334282242,0.402046061205179,0.684404923730431,0.659053916758608,0.377001277600088,0.912691578881564
201,1.03854086199352,0.454592650144746,0.815724430053176,1.08325244129115,0.836807692277446,0.605474483930939,0.916879376662189,0.389673568474869,0.700865080430986,0.718525879143479,1.01294424882028,0.31395239832911,1.51865487619799,0.668544028975048,0.289127735324346,0.767740852789203,0.399029965706055,0.676663755599763,0.64965790121122,0.373675409910191,0.902438180731284
202,1.05395194513134,0.461174154229246,0.829426357497543,1.1010769799546,0.853448040184834,0.619573745354471,0.932786979917944,0.394699535649252,0.712958100175433,0.730072849950694,1.02833540223698,0.316490496979442,1.53762543304272,0.678041698924859,0.292889355114168,0.781523135223789,0.405594068394811,0.688406581879891,0.658267130722153,0.379469520216006,0.91779955314944
203,1.06681211981214,0.464805415275262,0.833604449835792,1.11244342225127,0.855270913409022,0.62071599160216,0.938381284704839,0.3975742673624,0.715009204558953,0.73524366914898,1.03855953424208,0.319835366505356,1.54844082646063,0.68328212440047,0.295624243375205,0.78351077065449,0.407835260499486,0.693205679653896,0.665131762454133,0.382091841636581,0.923531083157269
204,1.02838045405775,0.449100057065643,0.802769181441761,1.07166513563453,0.821555303179216,0.594904304051867,0.903483221145705,0.385230026413419,0.688632455955799,0.70780111559317,1.00107808395283,0.311253327752309,1.48927852280472,0.657797966200873,0.284386138355405,0.754387254585381,0.391619291199059,0.66641644060877,0.6413336829566,0.367371137768661,0.889030859926909
205,1.04434118515774,0.458677126387487,0.828462953879353,1.09249830257375,0.854681764135956,0.619311231949174,0.929829025308767,0.392997438987359,0.713525246883839,0.728295787843746,1.02157405259699,0.314176916969095,1.54321971273916,0.677529434315422,0.292596299029415,0.782021522496935,0.406395450198838,0.687226440848128,0.653986895979032,0.379561611483627,0.915175837266937
206,1.03208312631883,0.448428945660737,0.805089182653637,1.07677211099901,0.827317861770334,0.60230782046667,0.907681059697717,0.382554327612316,0.690160771093013,0.710110876401983,1.00418971029369,0.306646038039066,1.48840122837609,0.658754452037922,0.285020845807221,0.756764444789761,0.393497255522443,0.669954407570093,0.64276746152815,0.368564657448543,0.892957414712987
207,1.0426059839954,0.455456917080366,0.825943990851836,1.08904506703759,0.852555092276321,0.617944529231936,0.927806164076458,0.388008466895285,0.710824625271213,0.72684587167667,1.01969634111535,0.309498856497413,1.54517233123372,0.677276380070697,0.29353377369937,0.77901614276396,0.406804587387031,0.685830913076681,0.655557330072657,0.379443902768681,0.913569242162455
208,1.06827026433465,0.463226065493806,0.834348870191695,1.11369590045956,0.858075988226597,0.625582462976772,0.941596544166502,0.392946455583294,0.715725174210017,0.735454093062628,1.04005367663996,0.314601369514516,1.54069597416848,0.682227193255565,0.295714352612442,0.78497428959691,0.407996475737691,0.692917064584791,0.668863456591707,0.381598514642236,0.926258487056759
209,1.06106650660434,0.46112388133905,0.827793250020127,1.10359680533451,0.84719102862215,0.614162389517165,0.931942740474455,0.392556722151673,0.709960417327999,0.73066776355317,1.03261091591944,0.31729264008964,1.54573786525983,0.680497469999527,0.295358602610241,0.777479686845169,0.405959345445844,0.687322433590449,0.665522378678706,0.380085047571986,0.917754876866421
210,1.03955642502865,0.454332488527693,0.813616410119474,1.08315043345881,0.832898518939142,0.60422721365906,0.915920643385793,0.38840367739187,0.698856440636294,0.716441851519164,1.01273753729206,0.314266954801807,1.50451793156349,0.665202675739336,0.287444703077403,0.765717968872356,0.396408827684577,0.673621019455574,0.650530882361088,0.37145980477001,0.901200849496043
211,1.04668794671272,0.458440047024762,0.825559227614345,1.09296623077328,0.848706171542847,0.61564394354458,0.927038252650424,0.39237852453206,0.710057549635558,0.726763499546233,1.02169752508911,0.315701901015568,1.53903722765255,0.676200268060745,0.292122842170947,0.777898244962223,0.404825541628064,0.685300982979213,0.654533309850173,0.378523916121442,0.912745375898159
212,1.03111950168972,0.449244601406148,0.806601010518226,1.07585373604943,0.828103794150834,0.602134253881317,0.908464826885878,0.384110078839796,0.692151510875889,0.710721336162673,1.00418012664303,0.308852149952198,1.49084655834076,0.659486984126156,0.284887452182452,0.758784929265985,0.393778769310473,0.670312280935663,0.642470746792654,0.368874730857112,0.893782552429419
